category	term	goseq_p	goseq_padj	hyper_p	hyper_padj
GO:1902071	regulation of hypoxia-inducible factor-1alpha signaling pathway	1.00000000000218	1	1	1
GO:0035306	positive regulation of dephosphorylation	1.0000000000021942	1	1	1
GO:0051674	localization of cell	1.0000000000021965	1	1	1
GO:0039019	pronephric nephron development	1.000000000002201	1	1	1
GO:0060124	positive regulation of growth hormone secretion	1.0000000000022062	1	1	1
GO:0060712	spongiotrophoblast layer development	1.0000000000022076	1	1	1
GO:0060719	chorionic trophoblast cell development	1.0000000000022076	1	1	1
GO:1904694	negative regulation of vascular associated smooth muscle contraction	1.0000000000022176	1	1	1
GO:0046726	positive regulation by virus of viral protein levels in host cell	1.0000000000022191	1	1	1
GO:0015870	acetylcholine transport	1.00000000000222	1	1	1
GO:0033489	cholesterol biosynthetic process via desmosterol	1.00000000000222	1	1	1
GO:0033490	cholesterol biosynthetic process via lathosterol	1.00000000000222	1	1	1
GO:1901374	acetate ester transport	1.00000000000222	1	1	1
GO:0006102	isocitrate metabolic process	1.0000000000022213	1	1	1
GO:0002155	regulation of thyroid hormone receptor signaling pathway	1.0000000000022795	1	1	1
GO:0031930	mitochondria-nucleus signaling pathway	1.0000000000022988	1	1	1
GO:0070253	somatostatin secretion	1.0000000000023	1	1	1
GO:0043628	regulatory ncRNA 3'-end processing	1.0000000000023022	1	1	1
GO:1990431	priRNA 3'-end processing	1.0000000000023022	1	1	1
GO:1990432	siRNA 3'-end processing	1.0000000000023022	1	1	1
GO:0032304	negative regulation of icosanoid secretion	1.0000000000023084	1	1	1
GO:0060312	regulation of blood vessel remodeling	1.000000000002315	1	1	1
GO:0090324	negative regulation of oxidative phosphorylation	1.0000000000023175	1	1	1
GO:0060029	convergent extension involved in organogenesis	1.0000000000023395	1	1	1
GO:0036339	lymphocyte adhesion to endothelial cell of high endothelial venule	1.000000000002343	1	1	1
GO:0060495	cell-cell signaling involved in lung development	1.000000000002343	1	1	1
GO:0060506	smoothened signaling pathway involved in lung development	1.000000000002343	1	1	1
GO:0060792	sweat gland development	1.000000000002343	1	1	1
GO:0061973	membrane bone morphogenesis	1.000000000002343	1	1	1
GO:0061974	perichondral bone morphogenesis	1.000000000002343	1	1	1
GO:1901706	mesenchymal cell differentiation involved in bone development	1.000000000002343	1	1	1
GO:0032962	positive regulation of inositol trisphosphate biosynthetic process	1.000000000002356	1	1	1
GO:0032875	regulation of DNA endoreduplication	1.0000000000023577	1	1	1
GO:0042023	DNA endoreduplication	1.0000000000023577	1	1	1
GO:1904614	response to biphenyl	1.000000000002365	1	1	1
GO:0033299	secretion of lysosomal enzymes	1.0000000000023905	1	1	1
GO:0001868	regulation of complement activation, lectin pathway	1.0000000000023923	1	1	1
GO:0001869	negative regulation of complement activation, lectin pathway	1.0000000000023923	1	1	1
GO:0008039	synaptic target recognition	1.000000000002415	1	1	1
GO:1905590	fibronectin fibril organization	1.0000000000024385	1	1	1
GO:0002949	tRNA threonylcarbamoyladenosine modification	1.000000000002442	1	1	1
GO:0021999	neural plate anterior/posterior regionalization	1.0000000000024438	1	1	1
GO:1903026	negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding	1.0000000000024458	1	1	1
GO:0014807	regulation of somitogenesis	1.0000000000024474	1	1	1
GO:2000812	regulation of barbed-end actin filament capping	1.0000000000024545	1	1	1
GO:0071932	replication fork reversal	1.0000000000024587	1	1	1
GO:0007223	Wnt signaling pathway, calcium modulating pathway	1.0000000000024598	1	1	1
GO:1904879	positive regulation of calcium ion transmembrane transport via high voltage-gated calcium channel	1.0000000000024714	1	1	1
GO:0009446	putrescine biosynthetic process	1.0000000000024796	1	1	1
GO:0002071	glandular epithelial cell maturation	1.0000000000024805	1	1	1
GO:1903903	regulation of establishment of T cell polarity	1.0000000000024896	1	1	1
GO:0070902	mitochondrial tRNA pseudouridine synthesis	1.000000000002499	1	1	1
GO:0032605	hepatocyte growth factor production	1.0000000000024998	1	1	1
GO:0032646	regulation of hepatocyte growth factor production	1.0000000000024998	1	1	1
GO:0032686	negative regulation of hepatocyte growth factor production	1.0000000000024998	1	1	1
GO:0140242	translation at postsynapse	1.0000000000024998	1	1	1
GO:0002661	regulation of B cell tolerance induction	1.0000000000025073	1	1	1
GO:0002663	positive regulation of B cell tolerance induction	1.0000000000025073	1	1	1
GO:0044379	protein localization to actin cortical patch	1.0000000000025118	1	1	1
GO:0071315	cellular response to morphine	1.0000000000025118	1	1	1
GO:0071317	cellular response to isoquinoline alkaloid	1.0000000000025118	1	1	1
GO:1904370	regulation of protein localization to actin cortical patch	1.0000000000025118	1	1	1
GO:1904372	positive regulation of protein localization to actin cortical patch	1.0000000000025118	1	1	1
GO:1905867	epididymis development	1.0000000000025162	1	1	1
GO:0061386	closure of optic fissure	1.0000000000025178	1	1	1
GO:0072108	positive regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis	1.0000000000025264	1	1	1
GO:0032799	low-density lipoprotein receptor particle metabolic process	1.0000000000025282	1	1	1
GO:0032802	low-density lipoprotein particle receptor catabolic process	1.0000000000025282	1	1	1
GO:0032803	regulation of low-density lipoprotein particle receptor catabolic process	1.0000000000025282	1	1	1
GO:1904257	zinc ion import into Golgi lumen	1.0000000000025289	1	1	1
GO:1902612	regulation of anti-Mullerian hormone signaling pathway	1.0000000000025326	1	1	1
GO:1902613	negative regulation of anti-Mullerian hormone signaling pathway	1.0000000000025326	1	1	1
GO:0001555	oocyte growth	1.00000000000255	1	1	1
GO:0033566	gamma-tubulin complex localization	1.0000000000025924	1	1	1
GO:0035583	sequestering of TGFbeta in extracellular matrix	1.000000000002606	1	1	1
GO:0061227	pattern specification involved in mesonephros development	1.0000000000026117	1	1	1
GO:0072098	anterior/posterior pattern specification involved in kidney development	1.0000000000026117	1	1	1
GO:0072165	anterior mesonephric tubule development	1.0000000000026117	1	1	1
GO:0072167	specification of mesonephric tubule identity	1.0000000000026117	1	1	1
GO:0072168	specification of anterior mesonephric tubule identity	1.0000000000026117	1	1	1
GO:0072169	specification of posterior mesonephric tubule identity	1.0000000000026117	1	1	1
GO:0072184	renal vesicle progenitor cell differentiation	1.0000000000026117	1	1	1
GO:0072258	metanephric interstitial fibroblast differentiation	1.0000000000026117	1	1	1
GO:0072259	metanephric interstitial fibroblast development	1.0000000000026117	1	1	1
GO:0003051	angiotensin-mediated drinking behavior	1.0000000000026121	1	1	1
GO:0032474	otolith morphogenesis	1.0000000000026124	1	1	1
GO:0060743	epithelial cell maturation involved in prostate gland development	1.000000000002615	1	1	1
GO:0032971	regulation of muscle filament sliding	1.0000000000026192	1	1	1
GO:0045772	positive regulation of autophagosome size	1.0000000000026334	1	1	1
GO:1903012	positive regulation of bone development	1.0000000000026545	1	1	1
GO:0048133	male germ-line stem cell asymmetric division	1.000000000002656	1	1	1
GO:0098722	asymmetric stem cell division	1.000000000002656	1	1	1
GO:0098728	germline stem cell asymmetric division	1.000000000002656	1	1	1
GO:0018003	peptidyl-lysine N6-acetylation	1.0000000000026597	1	1	1
GO:0016340	calcium-dependent cell-matrix adhesion	1.0000000000026614	1	1	1
GO:0071881	adenylate cyclase-inhibiting adrenergic receptor signaling pathway	1.0000000000026745	1	1	1
GO:0006014	D-ribose metabolic process	1.0000000000026759	1	1	1
GO:0044003	symbiont-mediated perturbation of host process	1.0000000000026812	1	1	1
GO:0061187	regulation of rDNA heterochromatin formation	1.0000000000026834	1	1	1
GO:0061188	negative regulation of rDNA heterochromatin formation	1.0000000000026834	1	1	1
GO:0045818	negative regulation of glycogen catabolic process	1.0000000000026898	1	1	1
GO:0060800	regulation of cell differentiation involved in embryonic placenta development	1.0000000000026907	1	1	1
GO:0033274	response to vitamin B2	1.0000000000027187	1	1	1
GO:1903367	positive regulation of fear response	1.000000000002756	1	1	1
GO:0006842	tricarboxylic acid transport	1.0000000000027605	1	1	1
GO:0015746	citrate transport	1.0000000000027605	1	1	1
GO:1903785	L-valine transmembrane transport	1.0000000000027756	1	1	1
GO:0009440	cyanate catabolic process	1.0000000000027822	1	1	1
GO:0035964	COPI-coated vesicle budding	1.0000000000027902	1	1	1
GO:0048200	Golgi transport vesicle coating	1.0000000000027902	1	1	1
GO:0048205	COPI coating of Golgi vesicle	1.0000000000027902	1	1	1
GO:1905090	negative regulation of type 2 mitophagy	1.0000000000028026	1	1	1
GO:1901662	quinone catabolic process	1.0000000000028137	1	1	1
GO:1904204	regulation of skeletal muscle hypertrophy	1.0000000000028297	1	1	1
GO:1904205	negative regulation of skeletal muscle hypertrophy	1.0000000000028297	1	1	1
GO:0000962	positive regulation of mitochondrial RNA catabolic process	1.0000000000028304	1	1	1
GO:0051490	negative regulation of filopodium assembly	1.0000000000028388	1	1	1
GO:0071169	establishment of protein localization to chromatin	1.0000000000028422	1	1	1
GO:0006269	DNA replication, synthesis of primer	1.0000000000028675	1	1	1
GO:0140060	axon arborization	1.0000000000028724	1	1	1
GO:0016260	selenocysteine biosynthetic process	1.0000000000028846	1	1	1
GO:0045626	negative regulation of T-helper 1 cell differentiation	1.0000000000028866	1	1	1
GO:0035106	operant conditioning	1.0000000000028917	1	1	1
GO:0042376	phylloquinone catabolic process	1.000000000002899	1	1	1
GO:0042377	vitamin K catabolic process	1.000000000002899	1	1	1
GO:0060192	negative regulation of lipase activity	1.0000000000028995	1	1	1
GO:0051939	gamma-aminobutyric acid import	1.0000000000029075	1	1	1
GO:0141119	chromosomal DNA methylation maintenance following DNA replication	1.0000000000029208	1	1	1
GO:0031133	regulation of axon diameter	1.0000000000029252	1	1	1
GO:0071418	cellular response to amine stimulus	1.000000000002934	1	1	1
GO:0007198	adenylate cyclase-inhibiting serotonin receptor signaling pathway	1.0000000000029612	1	1	1
GO:0048496	maintenance of animal organ identity	1.000000000002986	1	1	1
GO:0072255	metanephric glomerular mesangial cell development	1.0000000000029878	1	1	1
GO:1905176	positive regulation of vascular associated smooth muscle cell dedifferentiation	1.0000000000029878	1	1	1
GO:0061433	cellular response to caloric restriction	1.000000000002998	1	1	1
GO:0070446	negative regulation of oligodendrocyte progenitor proliferation	1.000000000002998	1	1	1
GO:0099049	clathrin coat assembly involved in endocytosis	1.000000000002998	1	1	1
GO:1990466	protein autosumoylation	1.000000000002998	1	1	1
GO:0045769	negative regulation of asymmetric cell division	1.0000000000030016	1	1	1
GO:0062094	stomach development	1.0000000000030047	1	1	1
GO:1905869	negative regulation of 3'-UTR-mediated mRNA stabilization	1.0000000000030105	1	1	1
GO:0038183	bile acid signaling pathway	1.000000000003011	1	1	1
GO:1903538	regulation of meiotic cell cycle process involved in oocyte maturation	1.0000000000030256	1	1	1
GO:0000389	mRNA 3'-splice site recognition	1.0000000000030367	1	1	1
GO:0030046	parallel actin filament bundle assembly	1.0000000000030516	1	1	1
GO:0032911	negative regulation of transforming growth factor beta1 production	1.000000000003057	1	1	1
GO:0045938	positive regulation of circadian sleep/wake cycle, sleep	1.0000000000030589	1	1	1
GO:1902263	apoptotic process involved in embryonic digit morphogenesis	1.000000000003065	1	1	1
GO:0003348	cardiac endothelial cell differentiation	1.0000000000030715	1	1	1
GO:0060956	endocardial cell differentiation	1.0000000000030715	1	1	1
GO:0070256	negative regulation of mucus secretion	1.0000000000030782	1	1	1
GO:0006771	riboflavin metabolic process	1.000000000003081	1	1	1
GO:0042727	flavin-containing compound biosynthetic process	1.000000000003081	1	1	1
GO:0072388	flavin adenine dinucleotide biosynthetic process	1.000000000003081	1	1	1
GO:0061691	detoxification of hydrogen peroxide	1.0000000000030815	1	1	1
GO:0009956	radial pattern formation	1.0000000000030933	1	1	1
GO:2000137	negative regulation of cell proliferation involved in heart morphogenesis	1.0000000000031037	1	1	1
GO:0060844	arterial endothelial cell fate commitment	1.0000000000031046	1	1	1
GO:0032639	TRAIL production	1.0000000000031104	1	1	1
GO:0032679	regulation of TRAIL production	1.0000000000031104	1	1	1
GO:0032759	positive regulation of TRAIL production	1.0000000000031104	1	1	1
GO:1902632	positive regulation of membrane hyperpolarization	1.000000000003115	1	1	1
GO:0044381	glucose import in response to insulin stimulus	1.0000000000031317	1	1	1
GO:0060168	positive regulation of adenosine receptor signaling pathway	1.000000000003141	1	1	1
GO:0072308	negative regulation of metanephric nephron tubule epithelial cell differentiation	1.000000000003146	1	1	1
GO:0032463	negative regulation of protein homooligomerization	1.0000000000031477	1	1	1
GO:1990949	metaphase/anaphase transition of meiosis I	1.0000000000031584	1	1	1
GO:0051597	response to methylmercury	1.0000000000031595	1	1	1
GO:0031022	nuclear migration along microfilament	1.0000000000031717	1	1	1
GO:1905784	regulation of anaphase-promoting complex-dependent catabolic process	1.0000000000031841	1	1	1
GO:0018916	nitrobenzene metabolic process	1.0000000000031857	1	1	1
GO:0099605	regulation of action potential firing rate	1.0000000000031872	1	1	1
GO:0071109	superior temporal gyrus development	1.0000000000031974	1	1	1
GO:0043251	sodium-dependent organic anion transport	1.0000000000032019	1	1	1
GO:1903699	tarsal gland development	1.0000000000032623	1	1	1
GO:1903709	uterine gland development	1.0000000000032623	1	1	1
GO:2000138	positive regulation of cell proliferation involved in heart morphogenesis	1.0000000000032838	1	1	1
GO:0035945	mitochondrial ncRNA surveillance	1.0000000000032938	1	1	1
GO:0035946	mitochondrial mRNA surveillance	1.0000000000032938	1	1	1
GO:0071026	cytoplasmic RNA surveillance	1.0000000000032938	1	1	1
GO:2000827	mitochondrial RNA surveillance	1.0000000000032938	1	1	1
GO:0048386	positive regulation of retinoic acid receptor signaling pathway	1.0000000000032996	1	1	1
GO:0019417	sulfur oxidation	1.0000000000033102	1	1	1
GO:0036111	very long-chain fatty-acyl-CoA metabolic process	1.0000000000033133	1	1	1
GO:2000740	negative regulation of mesenchymal stem cell differentiation	1.000000000003333	1	1	1
GO:0090318	regulation of chylomicron remodeling	1.0000000000033458	1	1	1
GO:0044785	metaphase/anaphase transition of meiotic cell cycle	1.0000000000033618	1	1	1
GO:0072179	nephric duct formation	1.0000000000033644	1	1	1
GO:1904849	positive regulation of cell chemotaxis to fibroblast growth factor	1.0000000000033697	1	1	1
GO:2000546	positive regulation of endothelial cell chemotaxis to fibroblast growth factor	1.0000000000033697	1	1	1
GO:1905034	regulation of antifungal innate immune response	1.000000000003371	1	1	1
