category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	padj
GO:0036128	0.9999999999999976	0.9110914024809568	0	5	CatSper complex	CC	1
GO:0036139	0.9999999999999976	0.990999344228344	0	1	peptidyl-histidine dioxygenase activity	MF	1
GO:0036140	0.9999999999999976	0.990999344228344	0	1	[protein]-asparagine 3-dioxygenase activity	MF	1
GO:0042532	0.9999999999999976	0.9708916614735559	0	3	negative regulation of tyrosine phosphorylation of STAT protein	BP	1
GO:0042796	0.9999999999999976	0.9025035231723568	0	7	snRNA transcription by RNA polymerase III	BP	1
GO:0042998	0.9999999999999976	0.93617637036476	0	5	positive regulation of Golgi to plasma membrane protein transport	BP	1
GO:0045569	0.9999999999999976	0.9089597432430352	0	5	TRAIL binding	MF	1
GO:0045728	0.9999999999999976	0.9204132500196759	0	2	respiratory burst after phagocytosis	BP	1
GO:0045924	0.9999999999999976	0.9503131436575637	0	5	regulation of female receptivity	BP	1
GO:0046135	0.9999999999999976	0.9654844534946218	0	3	pyrimidine nucleoside catabolic process	BP	1
GO:0046922	0.9999999999999976	0.9819984651478303	0	2	peptide-O-fucosyltransferase activity	MF	1
GO:0046977	0.9999999999999976	0.9097834694594763	0	7	TAP binding	MF	1
GO:0047044	0.9999999999999976	0.8502050395014099	0	8	androstan-3-alpha,17-beta-diol dehydrogenase (NAD+) activity	MF	1
GO:0048681	0.9999999999999976	0.8768361590214283	0	12	negative regulation of axon regeneration	BP	1
GO:0048840	0.9999999999999976	0.9031187941425884	0	7	otolith development	BP	1
GO:0051380	0.9999999999999976	0.9196654996186114	0	3	norepinephrine binding	MF	1
GO:0051936	0.9999999999999976	0.981317430656401	0	2	gamma-aminobutyric acid reuptake	BP	1
GO:0060180	0.9999999999999976	0.9503131436575637	0	5	female mating behavior	BP	1
GO:0060957	0.9999999999999976	0.9907081909743891	0	1	endocardial cell fate commitment	BP	1
GO:0061072	0.9999999999999976	0.9260765890608341	0	8	iris morphogenesis	BP	1
GO:0061159	0.9999999999999976	0.982079327345969	0	2	establishment of bipolar cell polarity involved in cell morphogenesis	BP	1
GO:0061171	0.9999999999999976	0.982079327345969	0	2	establishment of bipolar cell polarity	BP	1
GO:0061355	0.9999999999999976	0.9455601525088244	0	5	Wnt protein secretion	BP	1
GO:0061445	0.9999999999999976	0.9907081909743891	0	1	endocardial cushion cell fate commitment	BP	1
GO:0061459	0.9999999999999976	0.9224249979173675	0	8	L-arginine transmembrane transporter activity	MF	1
GO:0061552	0.9999999999999976	0.9820793273461708	0	2	ganglion morphogenesis	BP	1
GO:0070100	0.9999999999999976	0.8684055511042904	0	7	negative regulation of chemokine-mediated signaling pathway	BP	1
GO:0070172	0.9999999999999976	0.9463510203946699	0	3	positive regulation of tooth mineralization	BP	1
GO:0070303	0.9999999999999976	0.858730089609964	0	8	negative regulation of stress-activated protein kinase signaling cascade	BP	1
GO:0072014	0.9999999999999976	0.895892373521796	0	8	proximal tubule development	BP	1
GO:0086036	0.9999999999999976	0.9208859759943862	0	5	regulation of cardiac muscle cell membrane potential	BP	1
GO:0086048	0.9999999999999976	0.9725563505289181	0	3	membrane depolarization during bundle of His cell action potential	BP	1
GO:0097138	0.9999999999999976	0.9516532450223797	0	2	BAD-BCL-2 complex	CC	1
GO:0097214	0.9999999999999976	0.9757108388300189	0	1	positive regulation of lysosomal membrane permeability	BP	1
GO:0097360	0.9999999999999976	0.9428766512804111	0	4	chorionic trophoblast cell proliferation	BP	1
GO:0097374	0.9999999999999976	0.9820793273461708	0	2	sensory neuron axon guidance	BP	1
GO:0098633	0.9999999999999976	0.9724280168026339	0	2	collagen fibril binding	MF	1
GO:0098810	0.9999999999999976	0.7498936344561837	0	21	neurotransmitter reuptake	BP	1
GO:0098855	0.9999999999999976	0.9700350279691903	0	3	HCN channel complex	CC	1
GO:0099527	0.9999999999999976	0.9375153392540627	0	6	postsynapse to nucleus signaling pathway	BP	1
GO:0106101	0.9999999999999976	0.9633759355950804	0	1	ER-dependent peroxisome localization	BP	1
GO:0106288	0.9999999999999976	0.981848966922438	0	2	regulation of deadenylation-dependent decapping of nuclear-transcribed mRNA	BP	1
GO:0120147	0.9999999999999976	0.9874160974430309	0	1	formylglycine-generating oxidase activity	MF	1
GO:0140260	0.9999999999999976	0.9722065961412261	0	1	mitochondrial proton-transporting ATP synthase complex binding	MF	1
GO:0140262	0.9999999999999976	0.9678656683739176	0	3	mRNA cap binding complex binding	MF	1
GO:0140300	0.9999999999999976	0.9700166875270009	0	3	serine import into mitochondrion	BP	1
GO:0140646	0.9999999999999976	0.9757108388300189	0	1	negative regulation of pre-B cell receptor expression	BP	1
GO:0140794	0.9999999999999976	0.9907081909743891	0	1	histone arginine deiminase activity	MF	1
GO:0140798	0.9999999999999976	0.9907081909743891	0	1	histone H3R26 arginine deiminase activity	MF	1
GO:0141057	0.9999999999999976	0.9907081909743891	0	1	histone H3 arginine deiminase activity	MF	1
GO:0141198	0.9999999999999976	0.801224860107868	0	18	protein branched polyubiquitination	BP	1
GO:1900107	0.9999999999999976	0.958295198802809	0	4	regulation of nodal signaling pathway	BP	1
GO:1900108	0.9999999999999976	0.958295198802809	0	4	negative regulation of nodal signaling pathway	BP	1
GO:1901080	0.9999999999999976	0.982079327345969	0	2	regulation of relaxation of smooth muscle	BP	1
GO:1901082	0.9999999999999976	0.982079327345969	0	2	positive regulation of relaxation of smooth muscle	BP	1
GO:1901246	0.9999999999999976	0.9784310715142152	0	2	regulation of lung ciliated cell differentiation	BP	1
GO:1901248	0.9999999999999976	0.9784310715142152	0	2	positive regulation of lung ciliated cell differentiation	BP	1
GO:1901382	0.9999999999999976	0.9428766512804111	0	4	regulation of chorionic trophoblast cell proliferation	BP	1
GO:1902945	0.9999999999999976	0.9644783401434925	0	4	metalloendopeptidase activity involved in amyloid precursor protein catabolic process	MF	1
GO:1903003	0.9999999999999976	0.9567741640849983	0	4	positive regulation of protein deubiquitination	BP	1
GO:1903375	0.9999999999999976	0.9820793273461708	0	2	facioacoustic ganglion development	BP	1
GO:1903378	0.9999999999999976	0.9711965602186037	0	3	positive regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway	BP	1
GO:1904466	0.9999999999999976	0.9602900096264171	0	3	positive regulation of matrix metallopeptidase secretion	BP	1
GO:1904835	0.9999999999999976	0.9820793273461708	0	2	dorsal root ganglion morphogenesis	BP	1
GO:1905229	0.9999999999999976	0.9907988902935011	0	1	cellular response to thyrotropin-releasing hormone	BP	1
GO:1990359	0.9999999999999976	0.9820793273461708	0	2	stress response to zinc ion	BP	1
GO:1990724	0.9999999999999976	0.8671270517671191	0	2	galectin complex	CC	1
GO:1990764	0.9999999999999976	0.9510491608409566	0	4	myofibroblast contraction	BP	1
GO:2000566	0.9999999999999976	0.9269493601136983	0	3	positive regulation of CD8-positive, alpha-beta T cell proliferation	BP	1
GO:2000739	0.9999999999999976	0.8995341708587447	0	11	regulation of mesenchymal stem cell differentiation	BP	1
GO:0000097	0.9999999999999977	0.8195996042778112	0	15	sulfur amino acid biosynthetic process	BP	1
GO:0000839	0.9999999999999977	0.9818689951011994	0	2	Hrd1p ubiquitin ligase ERAD-L complex	CC	1
GO:0001888	0.9999999999999977	0.97921216067890815	0	2	glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity	MF	1
GO:0002002	0.9999999999999977	0.8402254706830088	0	12	regulation of angiotensin levels in blood	BP	1
GO:0002135	0.9999999999999977	0.9891726793200201	0	1	CTP binding	MF	1
GO:0002943	0.9999999999999977	0.9572099801587464	0	3	tRNA dihydrouridine synthesis	BP	1
GO:0003177	0.9999999999999977	0.7978765223930002	0	22	pulmonary valve development	BP	1
GO:0003943	0.9999999999999977	0.9820080097948661	0	2	N-acetylgalactosamine-4-sulfatase activity	MF	1
GO:0004075	0.9999999999999977	0.9852778557932361	0	1	biotin carboxylase activity	MF	1
GO:0004165	0.9999999999999977	0.9539874631793557	0	2	delta(3)-delta(2)-enoyl-CoA isomerase activity	MF	1
GO:0004777	0.9999999999999977	0.9909920492068123	0	1	succinate-semialdehyde dehydrogenase (NAD+) activity	MF	1
GO:0004828	0.9999999999999977	0.9727507054594302	0	1	serine-tRNA ligase activity	MF	1
GO:0004862	0.9999999999999977	0.8998078001412203	0	10	cAMP-dependent protein kinase inhibitor activity	MF	1
GO:0004910	0.9999999999999977	0.9727507054594302	0	1	interleukin-1, type II, blocking receptor activity	MF	1
GO:0005591	0.9999999999999977	0.9819365139097247	0	2	collagen type VIII trimer	CC	1
GO:0005898	0.9999999999999977	0.9904710793181839	0	1	interleukin-13 receptor complex	CC	1
GO:0005956	0.9999999999999977	0.9630604926474974	0	3	protein kinase CK2 complex	CC	1
GO:0006064	0.9999999999999977	0.8804330321707015	0	5	glucuronate catabolic process	BP	1
GO:0006231	0.9999999999999977	0.9453229158678237	0	4	dTMP biosynthetic process	BP	1
GO:0006434	0.9999999999999977	0.9727507054594302	0	1	seryl-tRNA aminoacylation	BP	1
GO:0006541	0.9999999999999977	0.8496673834010139	0	14	glutamine metabolic process	BP	1
GO:0006570	0.9999999999999977	0.8178229452090606	0	10	tyrosine metabolic process	BP	1
GO:0006751	0.9999999999999977	0.7791435962016546	0	8	glutathione catabolic process	BP	1
GO:0007439	0.9999999999999977	0.9777076077760348	0	2	ectodermal digestive tract development	BP	1
GO:0008481	0.9999999999999977	0.9611332683520823	0	3	sphingosine kinase activity	MF	1
GO:0009013	0.9999999999999977	0.9909920492068123	0	1	succinate-semialdehyde dehydrogenase [NAD(P)+] activity	MF	1
GO:0009177	0.9999999999999977	0.9453229158678237	0	4	pyrimidine deoxyribonucleoside monophosphate biosynthetic process	BP	1
GO:0009193	0.9999999999999977	0.9337016828959099	0	7	pyrimidine ribonucleoside diphosphate metabolic process	BP	1
GO:0010612	0.9999999999999977	0.9005289383012098	0	11	regulation of cardiac muscle adaptation	BP	1
GO:0010650	0.9999999999999977	0.9810140492869789	0	2	positive regulation of cell communication by electrical coupling	BP	1
GO:0010885	0.9999999999999977	0.801424491870782	0	16	regulation of cholesterol storage	BP	1
GO:0010909	0.9999999999999977	0.9814608657299106	0	2	positive regulation of heparan sulfate proteoglycan biosynthetic process	BP	1
GO:0010921	0.9999999999999977	0.9474639585322534	0	5	regulation of phosphatase activity	BP	1
GO:0015140	0.9999999999999977	0.9624211979001096	0	3	malate transmembrane transporter activity	MF	1
GO:0015252	0.9999999999999977	0.8826793102147791	0	5	proton channel activity	MF	1
GO:0015272	0.9999999999999977	0.9554731362684088	0	4	ATP-activated inward rectifier potassium channel activity	MF	1
GO:0015433	0.9999999999999977	0.9771526797501272	0	2	ABC-type peptide antigen transporter activity	MF	1
GO:0015616	0.9999999999999977	0.9483611599333079	0	5	DNA translocase activity	MF	1
GO:0015743	0.9999999999999977	0.9624211979001096	0	3	malate transport	BP	1
GO:0015824	0.9999999999999977	0.9159807250979359	0	9	proline transport	BP	1
GO:0016885	0.9999999999999977	0.9250051850981681	0	7	ligase activity, forming carbon-carbon bonds	MF	1
GO:0017150	0.9999999999999977	0.9572099801587464	0	3	tRNA dihydrouridine synthase activity	MF	1
GO:0018729	0.9999999999999977	0.9904710793181839	0	1	propionate CoA-transferase activity	MF	1
GO:0019413	0.9999999999999977	0.9775194096458515	0	2	acetate biosynthetic process	BP	1
GO:0019427	0.9999999999999977	0.9775194096458515	0	2	acetyl-CoA biosynthetic process from acetate	BP	1
GO:0019542	0.9999999999999977	0.9775194096458515	0	2	propionate biosynthetic process	BP	1
GO:0019585	0.9999999999999977	0.8804330321707015	0	5	glucuronate metabolic process	BP	1
GO:0019640	0.9999999999999977	0.8804330321707015	0	5	D-glucuronate catabolic process to D-xylulose 5-phosphate	BP	1
GO:0021896	0.9999999999999977	0.9731776557610663	0	3	forebrain astrocyte differentiation	BP	1
GO:0021897	0.9999999999999977	0.9731776557610663	0	3	forebrain astrocyte development	BP	1
GO:0030392	0.9999999999999977	0.9754954916856637	0	1	fructosamine catabolic process	BP	1
GO:0030526	0.9999999999999977	0.9598790711614841	0	3	granulocyte macrophage colony-stimulating factor receptor complex	CC	1
GO:0030916	0.9999999999999977	0.8656715595650855	0	6	otic vesicle formation	BP	1
GO:0031428	0.9999999999999977	0.8422122968718068	0	5	box C/D methylation guide snoRNP complex	CC	1
GO:0032072	0.9999999999999977	0.9909991453320793	0	1	regulation of restriction endodeoxyribonuclease activity	BP	1
GO:0032397	0.9999999999999977	0.9797546283838757	0	2	activating MHC class I receptor activity	MF	1
GO:0032564	0.9999999999999977	0.9891726793200201	0	1	dATP binding	MF	1
GO:0032764	0.9999999999999977	0.9815430457327414	0	2	negative regulation of mast cell cytokine production	BP	1
GO:0033540	0.9999999999999977	0.8395121514983048	0	14	fatty acid beta-oxidation using acyl-CoA oxidase	BP	1
GO:0033693	0.9999999999999977	0.9677056328312362	0	3	neurofilament bundle assembly	BP	1
GO:0033829	0.9999999999999977	0.944356109182557	0	3	O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase activity	MF	1
GO:0034125	0.9999999999999977	0.9348634042940395	0	2	negative regulation of MyD88-dependent toll-like receptor signaling pathway	BP	1
GO:0034775	0.9999999999999977	0.914106341070386	0	9	glutathione transmembrane transport	BP	1
GO:0035197	0.9999999999999977	0.8971226935671697	0	9	siRNA binding	MF	1
GO:0035351	0.9999999999999977	0.9640360560990342	0	3	heme transmembrane transport	BP	1
GO:0035517	0.9999999999999977	0.9716650800891753	0	3	PR-DUB complex	CC	1
GO:0035598	0.9999999999999977	0.9899282537569781	0	1	tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase activity	MF	1
GO:0036490	0.9999999999999977	0.9152818002498903	0	9	regulation of translation in response to endoplasmic reticulum stress	BP	1
GO:0036493	0.9999999999999977	0.9541046613745574	0	5	positive regulation of translation in response to endoplasmic reticulum stress	BP	1
GO:0038157	0.9999999999999977	0.9598790711614841	0	3	granulocyte-macrophage colony-stimulating factor signaling pathway	BP	1
GO:0042328	0.9999999999999977	0.9820793273458824	0	2	heparan sulfate N-acetylglucosaminyltransferase activity	MF	1
GO:0042382	0.9999999999999977	0.8902106148523167	0	10	paraspeckles	CC	1
GO:0042481	0.9999999999999977	0.8018965178617443	0	15	regulation of odontogenesis	BP	1
GO:0042700	0.9999999999999977	0.9908272414121606	0	1	luteinizing hormone signaling pathway	BP	1
GO:0042824	0.9999999999999977	0.8813186832255497	0	8	MHC class I peptide loading complex	CC	1
GO:0042825	0.9999999999999977	0.9771526797501272	0	2	TAP complex	CC	1
GO:0042840	0.9999999999999977	0.8804330321707015	0	5	D-glucuronate catabolic process	BP	1
GO:0043185	0.9999999999999977	0.97681572259854	0	1	vascular endothelial growth factor receptor 3 binding	MF	1
GO:0043585	0.9999999999999977	0.9677381059844764	0	3	nose morphogenesis	BP	1
GO:0043759	0.9999999999999977	0.9904710793181839	0	1	2-methylbutanoate-CoA ligase activity	MF	1
GO:0044313	0.9999999999999977	0.9721853743384146	0	3	protein K6-linked deubiquitination	BP	1
GO:0045346	0.9999999999999977	0.7502912449252283	0	16	regulation of MHC class II biosynthetic process	BP	1
GO:0046048	0.9999999999999977	0.9337016828959099	0	7	UDP metabolic process	BP	1
GO:0048611	0.9999999999999977	0.9777076077760348	0	2	embryonic ectodermal digestive tract development	BP	1
GO:0050509	0.9999999999999977	0.9820793273458824	0	2	N-acetylglucosaminyl-proteoglycan 4-beta-glucuronosyltransferase activity	MF	1
GO:0051873	0.9999999999999977	0.5911321353826234	0	19	killing by host of symbiont cells	BP	1
GO:0052829	0.9999999999999977	0.9798242421230586	0	1	inositol-1,3,4-trisphosphate 1-phosphatase activity	MF	1
GO:0060007	0.9999999999999977	0.9905376800292198	0	1	linear vestibuloocular reflex	BP	1
GO:0060229	0.9999999999999977	0.6572128964190013	0	21	lipase activator activity	MF	1
GO:0060372	0.9999999999999977	0.8909305109790602	0	6	regulation of atrial cardiac muscle cell membrane repolarization	BP	1
GO:0060413	0.9999999999999977	0.8418122595359132	0	13	atrial septum morphogenesis	BP	1
GO:0060685	0.9999999999999977	0.950874645230767	0	5	regulation of prostatic bud formation	BP	1
GO:0060716	0.9999999999999977	0.771148635587647	0	18	labyrinthine layer blood vessel development	BP	1
GO:0060921	0.9999999999999977	0.9015803646314319	0	5	sinoatrial node cell differentiation	BP	1
GO:0061753	0.9999999999999977	0.9298576283423825	0	5	substrate localization to autophagosome	BP	1
GO:0061757	0.9999999999999977	0.9157727845751628	0	5	leukocyte adhesion to arterial endothelial cell	BP	1
GO:0062030	0.9999999999999977	0.9499918213012583	0	2	negative regulation of stress granule assembly	BP	1
GO:0062213	0.9999999999999977	0.9754954916856637	0	1	peroxynitrite isomerase activity	MF	1
GO:0070158	0.9999999999999977	0.9727507054594302	0	1	mitochondrial seryl-tRNA aminoacylation	BP	1
GO:0070176	0.9999999999999977	0.9852778557932361	0	1	DRM complex	CC	1
GO:0070230	0.9999999999999977	0.7006940614855338	0	19	positive regulation of lymphocyte apoptotic process	BP	1
GO:0070307	0.9999999999999977	0.8226773242195018	0	12	lens fiber cell development	BP	1
